order_id,order_date,brand,model_name,category,gender,size,color,base_price_usd,discount_percent,final_price_usd,units_sold,revenue_usd,payment_method,sales_channel,country,customer_income_level,customer_rating,Revenue,discount_band,order_value,price_tier,discount_value,year,month,year_month
ORD101491,10-12-2020,Adidas,Model-817,Gym,Women,6,White,87,20,69.6,3,208.8,Cash,Online,UK,Low,4.8,208.8,11_to_20,208.8,Budget,17.4,2020,12,2020-12
ORD101492,24-07-2024,Reebok,Model-870,Lifestyle,Men,10,Black,142,30,99.4,2,198.8,Bank Transfer,Retail Store,Pakistan,Low,4.9,198.8,21_to_30,198.8,Mid,42.6,2024,7,2024-07
ORD101493,01-01-2024,Puma,Model-873,Gym,Women,8,Black,61,15,51.85,2,103.7,Card,Online,India,High,3.7,103.7,11_to_20,103.7,Budget,9.15,2024,1,2024-01
ORD101494,30-11-2021,ASICS,Model-812,Basketball,Men,7,Red,182,30,127.4,2,254.8,Card,Retail Store,USA,Low,3.9,254.8,21_to_30,254.8,Mid,54.6,2021,11,2021-11
ORD101495,26-10-2025,ASICS,Model-964,Basketball,Women,11,Blue,160,30,112,4,448,Bank Transfer,Online,UK,High,3.4,448,21_to_30,448,Mid,48,2025,10,2025-10
ORD101496,12-09-2018,Puma,Model-579,Running,Unisex,8,Grey,163,20,130.4,3,391.2,Wallet,Retail Store,USA,Medium,3.1,391.2,11_to_20,391.2,Mid,32.6,2018,9,2018-09
ORD101497,17-12-2023,Reebok,Model-899,Gym,Men,10,Black,92,30,64.4,4,257.6,Card,Online,Pakistan,Low,3.2,257.6,21_to_30,257.6,Budget,27.6,2023,12,2023-12
ORD101498,08-05-2020,ASICS,Model-709,Lifestyle,Women,6,Black,67,0,67,2,134,Wallet,Online,Pakistan,Low,3.3,134,0_to_10,134,Budget,0,2020,5,2020-05
ORD101499,06-04-2018,Puma,Model-380,Basketball,Unisex,8,Red,113,15,96.05,2,192.1,Wallet,Online,USA,High,3.7,192.1,11_to_20,192.1,Budget,16.95,2018,4,2018-04
ORD101500,22-11-2026,Nike,Model-377,Gym,Men,8,Black,211,5,200.45,2,400.9,Bank Transfer,Retail Store,Germany,High,4.4,400.9,0_to_10,400.9,Premium,10.55,2026,11,2026-11
ORD101501,21-02-2026,Puma,Model-660,Training,Women,11,Grey,98,10,88.2,3,264.6,Card,Online,India,High,3.8,264.6,0_to_10,264.6,Budget,9.8,2026,2,2026-02
ORD101502,28-09-2023,Nike,Model-447,Lifestyle,Unisex,7,Red,113,20,90.4,3,271.2,Wallet,Retail Store,USA,Low,4.1,271.2,11_to_20,271.2,Budget,22.6,2023,9,2023-09
ORD101503,24-06-2024,Puma,Model-786,Basketball,Unisex,11,White,186,0,186,1,186,Card,Retail Store,UK,Medium,4.3,186,0_to_10,186,Premium,0,2024,6,2024-06
ORD101504,30-09-2020,Adidas,Model-212,Gym,Women,10,Black,68,0,68,4,272,Cash,Online,USA,Low,4.1,272,0_to_10,272,Budget,0,2020,9,2020-09
ORD101505,07-01-2026,Nike,Model-873,Lifestyle,Women,8,Black,144,20,115.2,2,230.4,Wallet,Retail Store,UAE,Low,4,230.4,11_to_20,230.4,Mid,28.8,2026,1,2026-01
ORD101506,24-02-2021,Puma,Model-338,Basketball,Unisex,11,Red,124,15,105.4,1,105.4,Cash,Retail Store,India,Low,3.9,105.4,11_to_20,105.4,Mid,18.6,2021,2,2021-02
ORD101507,28-09-2026,New Balance,Model-111,Lifestyle,Women,7,White,172,0,172,3,516,Bank Transfer,Online,USA,Low,3.1,516,0_to_10,516,Premium,0,2026,9,2026-09
ORD101508,29-10-2026,Nike,Model-263,Lifestyle,Women,10,White,70,30,49,2,98,Card,Online,India,Low,3.5,98,21_to_30,98,Budget,21,2026,10,2026-10
ORD101509,26-09-2024,ASICS,Model-217,Gym,Women,9,Grey,115,0,115,4,460,Wallet,Retail Store,Pakistan,High,4.8,460,0_to_10,460,Mid,0,2024,9,2024-09
ORD101510,25-04-2023,Reebok,Model-279,Gym,Unisex,11,Black,71,10,63.9,1,63.9,Cash,Retail Store,UAE,Low,4.6,63.9,0_to_10,63.9,Budget,7.1,2023,4,2023-04
ORD101511,09-04-2025,New Balance,Model-942,Running,Unisex,6,Blue,111,30,77.7,1,77.7,Wallet,Retail Store,India,Medium,3.5,77.7,21_to_30,77.7,Budget,33.3,2025,4,2025-04
ORD101512,22-10-2026,Nike,Model-739,Lifestyle,Unisex,8,Blue,162,15,137.7,3,413.1,Wallet,Retail Store,Germany,High,4.1,413.1,11_to_20,413.1,Mid,24.3,2026,10,2026-10
ORD101513,04-02-2021,Nike,Model-189,Running,Men,6,Blue,165,30,115.5,4,462,Wallet,Online,UAE,Low,3.9,462,21_to_30,462,Mid,49.5,2021,2,2021-02
ORD101514,01-02-2025,Puma,Model-763,Basketball,Women,9,Black,136,15,115.6,1,115.6,Bank Transfer,Retail Store,Pakistan,Medium,3.5,115.6,11_to_20,115.6,Mid,20.4,2025,2,2025-02
ORD101515,23-03-2026,Reebok,Model-383,Training,Women,9,Grey,200,20,160,2,320,Wallet,Online,UK,Low,3.7,320,11_to_20,320,Premium,40,2026,3,2026-03
ORD101516,02-08-2018,Adidas,Model-239,Gym,Unisex,10,White,92,15,78.2,2,156.4,Cash,Online,India,Low,3.7,156.4,11_to_20,156.4,Budget,13.8,2018,8,2018-08
ORD101517,24-04-2021,New Balance,Model-764,Training,Men,10,Blue,171,30,119.7,3,359.1,Cash,Retail Store,USA,Medium,4.4,359.1,21_to_30,359.1,Mid,51.3,2021,4,2021-04
ORD101518,20-06-2026,Nike,Model-989,Running,Men,8,White,168,20,134.4,4,537.6,Card,Retail Store,Germany,Medium,3.2,537.6,11_to_20,537.6,Mid,33.6,2026,6,2026-06
ORD101519,14-04-2022,New Balance,Model-956,Running,Women,8,Black,200,15,170,3,510,Bank Transfer,Online,UAE,High,3.5,510,11_to_20,510,Premium,30,2022,4,2022-04
ORD101520,06-08-2020,Nike,Model-678,Lifestyle,Unisex,11,Black,130,30,91,4,364,Cash,Online,UAE,High,4.5,364,21_to_30,364,Budget,39,2020,8,2020-08
ORD101521,02-05-2022,Adidas,Model-481,Training,Men,6,Blue,96,5,91.2,2,182.4,Card,Retail Store,UK,Medium,4.5,182.4,0_to_10,182.4,Budget,4.8,2022,5,2022-05
ORD101522,27-04-2020,Adidas,Model-909,Basketball,Unisex,9,Black,92,30,64.4,1,64.4,Card,Retail Store,UK,Low,3.6,64.4,21_to_30,64.4,Budget,27.6,2020,4,2020-04
ORD101523,14-10-2022,Puma,Model-235,Lifestyle,Men,9,Blue,185,10,166.5,4,666,Cash,Retail Store,USA,Low,4.7,666,0_to_10,666,Premium,18.5,2022,10,2022-10
ORD101524,25-05-2022,New Balance,Model-576,Training,Unisex,7,White,172,10,154.8,2,309.6,Card,Online,Germany,Medium,4.7,309.6,0_to_10,309.6,Premium,17.2,2022,5,2022-05
ORD101525,18-12-2021,Adidas,Model-603,Running,Unisex,11,White,204,10,183.6,4,734.4,Cash,Retail Store,UAE,Low,3.8,734.4,0_to_10,734.4,Premium,20.4,2021,12,2021-12
ORD101526,11-03-2018,Adidas,Model-701,Lifestyle,Women,9,Black,152,0,152,4,608,Card,Online,Germany,Low,3.4,608,0_to_10,608,Premium,0,2018,3,2018-03
ORD101527,12-04-2022,Puma,Model-787,Running,Men,9,Red,204,0,204,3,612,Wallet,Retail Store,Pakistan,Medium,4.5,612,0_to_10,612,Premium,0,2022,4,2022-04
ORD101528,19-02-2021,Puma,Model-323,Basketball,Women,11,White,162,5,153.9,3,461.7,Wallet,Online,Pakistan,High,5,461.7,0_to_10,461.7,Premium,8.1,2021,2,2021-02
ORD101529,21-06-2018,New Balance,Model-329,Lifestyle,Women,11,White,175,10,157.5,2,315,Bank Transfer,Online,India,Low,3.2,315,0_to_10,315,Premium,17.5,2018,6,2018-06
ORD101530,03-10-2026,ASICS,Model-993,Basketball,Unisex,7,Black,203,0,203,4,812,Wallet,Retail Store,India,Medium,3.4,812,0_to_10,812,Premium,0,2026,10,2026-10
ORD101531,31-10-2026,New Balance,Model-795,Running,Women,6,White,218,10,196.2,2,392.4,Wallet,Online,UK,High,4,392.4,0_to_10,392.4,Premium,21.8,2026,10,2026-10
ORD101532,06-07-2025,ASICS,Model-232,Lifestyle,Women,6,Blue,151,30,105.7,3,317.1,Wallet,Online,India,High,4.9,317.1,21_to_30,317.1,Mid,45.3,2025,7,2025-07
ORD101533,26-07-2026,New Balance,Model-619,Gym,Unisex,8,Grey,105,30,73.5,4,294,Wallet,Retail Store,India,High,4.3,294,21_to_30,294,Budget,31.5,2026,7,2026-07
ORD101534,06-06-2022,New Balance,Model-261,Lifestyle,Women,8,Grey,137,20,109.6,2,219.2,Wallet,Retail Store,UAE,Medium,4.2,219.2,11_to_20,219.2,Mid,27.4,2022,6,2022-06
ORD101535,31-07-2019,Reebok,Model-133,Training,Unisex,7,Black,90,10,81,2,162,Wallet,Retail Store,Pakistan,High,5,162,0_to_10,162,Budget,9,2019,7,2019-07
ORD101536,04-05-2019,New Balance,Model-122,Gym,Women,11,Grey,172,30,120.4,2,240.8,Cash,Retail Store,UAE,Low,4.2,240.8,21_to_30,240.8,Mid,51.6,2019,5,2019-05
ORD101537,09-06-2022,Nike,Model-742,Running,Women,8,Blue,177,0,177,1,177,Wallet,Online,USA,Low,3.1,177,0_to_10,177,Premium,0,2022,6,2022-06
ORD101538,28-10-2025,New Balance,Model-975,Basketball,Men,11,White,172,15,146.2,4,584.8,Bank Transfer,Retail Store,India,High,4.9,584.8,11_to_20,584.8,Premium,25.8,2025,10,2025-10
ORD101539,09-11-2026,Adidas,Model-611,Lifestyle,Women,7,Black,197,10,177.3,4,709.2,Card,Online,UAE,Low,4.7,709.2,0_to_10,709.2,Premium,19.7,2026,11,2026-11
ORD101540,01-10-2018,Adidas,Model-327,Lifestyle,Women,7,White,121,10,108.9,1,108.9,Bank Transfer,Retail Store,UAE,Low,3.9,108.9,0_to_10,108.9,Mid,12.1,2018,10,2018-10
ORD101541,28-03-2018,ASICS,Model-801,Gym,Women,7,White,129,10,116.1,1,116.1,Wallet,Retail Store,Pakistan,Low,4.5,116.1,0_to_10,116.1,Mid,12.9,2018,3,2018-03
ORD101542,02-06-2019,ASICS,Model-312,Lifestyle,Women,8,White,204,30,142.8,4,571.2,Wallet,Retail Store,Pakistan,Low,4.3,571.2,21_to_30,571.2,Premium,61.2,2019,6,2019-06
ORD101543,01-08-2022,Puma,Model-361,Gym,Men,7,White,123,10,110.7,3,332.1,Card,Online,Germany,Medium,4,332.1,0_to_10,332.1,Mid,12.3,2022,8,2022-08
ORD101544,26-03-2021,ASICS,Model-495,Training,Men,10,Grey,98,0,98,1,98,Card,Online,UK,Medium,3.6,98,0_to_10,98,Mid,0,2021,3,2021-03
ORD101545,11-02-2023,ASICS,Model-775,Basketball,Unisex,10,Blue,169,0,169,1,169,Cash,Online,India,Medium,3.3,169,0_to_10,169,Premium,0,2023,2,2023-02
ORD101546,02-12-2019,Reebok,Model-738,Running,Unisex,7,White,83,0,83,3,249,Bank Transfer,Online,USA,Medium,4.6,249,0_to_10,249,Budget,0,2019,12,2019-12
ORD101547,10-12-2025,ASICS,Model-989,Training,Men,8,Blue,153,0,153,3,459,Bank Transfer,Online,USA,Medium,3.1,459,0_to_10,459,Premium,0,2025,12,2025-12
ORD101548,14-09-2018,ASICS,Model-319,Running,Men,6,Blue,94,15,79.9,4,319.6,Card,Retail Store,USA,High,3.6,319.6,11_to_20,319.6,Budget,14.1,2018,9,2018-09
ORD101549,25-02-2020,ASICS,Model-443,Gym,Unisex,6,Grey,142,5,134.9,1,134.9,Wallet,Online,UK,Low,4.7,134.9,0_to_10,134.9,Mid,7.1,2020,2,2020-02
ORD101550,02-09-2026,Puma,Model-801,Running,Women,10,White,134,20,107.2,4,428.8,Cash,Retail Store,India,Medium,4.5,428.8,11_to_20,428.8,Mid,26.8,2026,9,2026-09
ORD101551,12-04-2020,New Balance,Model-645,Basketball,Men,9,Red,162,0,162,3,486,Cash,Retail Store,UK,Medium,3.4,486,0_to_10,486,Premium,0,2020,4,2020-04
ORD101552,29-04-2020,Puma,Model-692,Basketball,Unisex,10,Grey,75,20,60,1,60,Wallet,Online,USA,Low,3,60,11_to_20,60,Budget,15,2020,4,2020-04
ORD101553,12-06-2026,New Balance,Model-176,Training,Men,10,Blue,78,30,54.6,4,218.4,Card,Retail Store,UK,Medium,4.1,218.4,21_to_30,218.4,Budget,23.4,2026,6,2026-06
ORD101554,06-06-2018,ASICS,Model-714,Training,Women,8,Black,120,5,114,3,342,Cash,Retail Store,USA,High,4.3,342,0_to_10,342,Mid,6,2018,6,2018-06
ORD101555,01-10-2025,Adidas,Model-805,Running,Unisex,8,Red,216,10,194.4,3,583.2,Bank Transfer,Online,UK,High,4.2,583.2,0_to_10,583.2,Premium,21.6,2025,10,2025-10
ORD101556,31-03-2022,Adidas,Model-264,Gym,Men,10,Black,129,0,129,1,129,Card,Online,UAE,Medium,3.5,129,0_to_10,129,Mid,0,2022,3,2022-03
ORD101557,03-03-2019,Reebok,Model-292,Lifestyle,Men,8,Blue,212,0,212,3,636,Bank Transfer,Online,UAE,High,3.5,636,0_to_10,636,Premium,0,2019,3,2019-03
ORD101558,25-06-2024,Nike,Model-580,Basketball,Women,6,Grey,69,15,58.65,3,175.95,Card,Retail Store,Germany,Medium,4,175.95,11_to_20,175.95,Budget,10.35,2024,6,2024-06
ORD101559,09-11-2021,Adidas,Model-806,Training,Women,7,Red,143,0,143,4,572,Wallet,Online,India,Low,3.1,572,0_to_10,572,Premium,0,2021,11,2021-11
ORD101560,14-10-2025,Reebok,Model-538,Basketball,Unisex,11,White,90,10,81,1,81,Cash,Retail Store,USA,High,4.5,81,0_to_10,81,Budget,9,2025,10,2025-10
ORD101561,27-01-2018,Adidas,Model-697,Running,Unisex,10,Blue,213,20,170.4,1,170.4,Card,Retail Store,USA,Low,3.4,170.4,11_to_20,170.4,Premium,42.6,2018,1,2018-01
ORD101562,15-02-2023,Adidas,Model-775,Gym,Women,11,Grey,145,20,116,4,464,Cash,Retail Store,UAE,Medium,4.4,464,11_to_20,464,Mid,29,2023,2,2023-02
ORD101563,31-07-2018,Reebok,Model-700,Lifestyle,Women,7,Grey,177,20,141.6,3,424.8,Bank Transfer,Retail Store,Germany,High,4.1,424.8,11_to_20,424.8,Mid,35.4,2018,7,2018-07
ORD101564,28-12-2026,Reebok,Model-248,Basketball,Men,11,Black,73,15,62.05,1,62.05,Cash,Retail Store,Germany,Medium,4.4,62.05,11_to_20,62.05,Budget,10.95,2026,12,2026-12
ORD101565,07-02-2023,Puma,Model-831,Running,Women,8,Blue,75,15,63.75,1,63.75,Wallet,Online,Germany,Low,4.8,63.75,11_to_20,63.75,Budget,11.25,2023,2,2023-02
ORD101566,22-05-2026,ASICS,Model-697,Basketball,Men,9,Red,156,5,148.2,3,444.6,Wallet,Online,USA,Medium,4,444.6,0_to_10,444.6,Premium,7.8,2026,5,2026-05
ORD101567,22-07-2020,ASICS,Model-190,Training,Unisex,10,Red,209,30,146.3,1,146.3,Cash,Retail Store,India,Low,3.1,146.3,21_to_30,146.3,Premium,62.7,2020,7,2020-07
ORD101568,15-09-2022,New Balance,Model-483,Basketball,Men,11,Blue,136,10,122.4,1,122.4,Wallet,Retail Store,Pakistan,High,3.6,122.4,0_to_10,122.4,Mid,13.6,2022,9,2022-09
ORD101569,08-09-2023,Nike,Model-659,Running,Women,11,Red,174,0,174,2,348,Wallet,Retail Store,UAE,Medium,3.1,348,0_to_10,348,Premium,0,2023,9,2023-09
ORD101570,29-11-2020,Puma,Model-156,Running,Women,9,Grey,204,0,204,1,204,Bank Transfer,Online,USA,High,3.4,204,0_to_10,204,Premium,0,2020,11,2020-11
ORD101571,04-11-2019,Reebok,Model-429,Training,Women,8,Black,180,5,171,2,342,Cash,Retail Store,Pakistan,High,4.6,342,0_to_10,342,Premium,9,2019,11,2019-11
ORD101572,14-08-2026,Adidas,Model-986,Gym,Women,8,Grey,159,15,135.15,3,405.45,Wallet,Online,Pakistan,Medium,4.5,405.45,11_to_20,405.45,Mid,23.85,2026,8,2026-08
ORD101573,28-11-2024,Adidas,Model-489,Lifestyle,Men,7,White,96,30,67.2,1,67.2,Wallet,Retail Store,UAE,Low,4.5,67.2,21_to_30,67.2,Budget,28.8,2024,11,2024-11
ORD101574,27-08-2018,ASICS,Model-178,Lifestyle,Men,7,Grey,147,0,147,1,147,Wallet,Online,Pakistan,High,3.4,147,0_to_10,147,Premium,0,2018,8,2018-08
ORD101575,02-02-2019,Reebok,Model-345,Gym,Unisex,8,White,161,20,128.8,2,257.6,Wallet,Online,UK,Medium,4.1,257.6,11_to_20,257.6,Mid,32.2,2019,2,2019-02
ORD101576,26-10-2021,Nike,Model-815,Gym,Women,11,Blue,119,30,83.3,4,333.2,Cash,Online,USA,Low,4.4,333.2,21_to_30,333.2,Budget,35.7,2021,10,2021-10
ORD101577,06-04-2023,Reebok,Model-663,Training,Unisex,6,Black,98,10,88.2,4,352.8,Wallet,Retail Store,USA,Low,4.9,352.8,0_to_10,352.8,Budget,9.8,2023,4,2023-04
ORD101578,12-02-2026,Adidas,Model-386,Gym,Women,10,Grey,117,0,117,4,468,Wallet,Retail Store,Germany,Medium,3.2,468,0_to_10,468,Mid,0,2026,2,2026-02
ORD101579,25-05-2018,New Balance,Model-870,Running,Men,8,Black,189,30,132.3,3,396.9,Card,Retail Store,USA,Low,4,396.9,21_to_30,396.9,Mid,56.7,2018,5,2018-05
ORD101580,09-05-2023,New Balance,Model-720,Basketball,Unisex,9,Blue,126,10,113.4,3,340.2,Wallet,Online,Germany,Low,4.4,340.2,0_to_10,340.2,Mid,12.6,2023,5,2023-05
ORD101581,16-04-2018,Adidas,Model-170,Basketball,Men,7,Red,106,0,106,2,212,Bank Transfer,Online,UK,High,3.9,212,0_to_10,212,Mid,0,2018,4,2018-04
ORD101582,22-05-2022,Puma,Model-183,Running,Men,7,White,164,5,155.8,4,623.2,Wallet,Online,Germany,Medium,4,623.2,0_to_10,623.2,Premium,8.2,2022,5,2022-05
ORD101583,27-02-2024,Adidas,Model-909,Training,Women,10,Black,130,30,91,2,182,Cash,Online,UK,Low,3.6,182,21_to_30,182,Budget,39,2024,2,2024-02
ORD101584,19-12-2018,Puma,Model-997,Lifestyle,Women,10,Red,93,0,93,3,279,Wallet,Online,UAE,Medium,4.5,279,0_to_10,279,Budget,0,2018,12,2018-12
ORD101585,14-06-2023,Nike,Model-495,Basketball,Women,11,White,208,15,176.8,3,530.4,Bank Transfer,Online,USA,Low,3.8,530.4,11_to_20,530.4,Premium,31.2,2023,6,2023-06
ORD101586,11-05-2019,Reebok,Model-964,Lifestyle,Women,11,Blue,188,30,131.6,2,263.2,Card,Online,Pakistan,Medium,4.7,263.2,21_to_30,263.2,Mid,56.4,2019,5,2019-05
ORD101587,20-11-2018,Adidas,Model-410,Gym,Men,10,Blue,83,15,70.55,3,211.65,Cash,Retail Store,Germany,Low,4.2,211.65,11_to_20,211.65,Budget,12.45,2018,11,2018-11
ORD101588,03-09-2024,Puma,Model-805,Lifestyle,Women,11,Red,211,30,147.7,2,295.4,Bank Transfer,Online,Pakistan,High,4.3,295.4,21_to_30,295.4,Premium,63.3,2024,9,2024-09
ORD101589,13-12-2022,ASICS,Model-910,Lifestyle,Unisex,10,Red,134,10,120.6,3,361.8,Wallet,Online,India,Low,4.4,361.8,0_to_10,361.8,Mid,13.4,2022,12,2022-12
ORD101590,16-02-2022,Adidas,Model-384,Training,Women,8,Blue,113,5,107.35,4,429.4,Wallet,Online,USA,Low,3.4,429.4,0_to_10,429.4,Mid,5.65,2022,2,2022-02
ORD101591,17-08-2025,Puma,Model-815,Basketball,Women,7,Black,197,10,177.3,2,354.6,Bank Transfer,Retail Store,Germany,Low,4.6,354.6,0_to_10,354.6,Premium,19.7,2025,8,2025-08
ORD101592,29-01-2023,ASICS,Model-125,Lifestyle,Women,8,Blue,91,5,86.45,4,345.8,Bank Transfer,Retail Store,UAE,High,3.7,345.8,0_to_10,345.8,Budget,4.55,2023,1,2023-01
ORD101593,04-09-2025,Puma,Model-948,Basketball,Women,11,Black,181,5,171.95,2,343.9,Card,Online,Pakistan,Medium,3,343.9,0_to_10,343.9,Premium,9.05,2025,9,2025-09
ORD101594,30-04-2018,Puma,Model-633,Lifestyle,Unisex,7,Blue,111,10,99.9,1,99.9,Card,Online,UK,Low,4.7,99.9,0_to_10,99.9,Mid,11.1,2018,4,2018-04
ORD101595,04-10-2024,ASICS,Model-664,Lifestyle,Men,8,Grey,188,0,188,4,752,Bank Transfer,Online,UK,Medium,4.3,752,0_to_10,752,Premium,0,2024,10,2024-10
ORD101596,03-12-2022,Reebok,Model-204,Gym,Men,11,Grey,104,15,88.4,1,88.4,Cash,Online,Pakistan,Low,3.4,88.4,11_to_20,88.4,Budget,15.6,2022,12,2022-12
ORD101597,15-05-2020,Nike,Model-812,Basketball,Unisex,11,Grey,165,10,148.5,3,445.5,Bank Transfer,Retail Store,Pakistan,Medium,3.2,445.5,0_to_10,445.5,Premium,16.5,2020,5,2020-05
ORD101598,24-10-2025,Reebok,Model-996,Basketball,Unisex,8,White,185,20,148,4,592,Wallet,Retail Store,Pakistan,High,3.2,592,11_to_20,592,Premium,37,2025,10,2025-10
ORD101599,27-09-2026,Reebok,Model-829,Running,Women,11,Grey,184,0,184,4,736,Bank Transfer,Online,India,High,3.7,736,0_to_10,736,Premium,0,2026,9,2026-09
ORD101600,02-01-2026,ASICS,Model-897,Lifestyle,Women,9,Grey,184,0,184,2,368,Wallet,Online,USA,Low,3,368,0_to_10,368,Premium,0,2026,1,2026-01
ORD101601,23-05-2018,Puma,Model-603,Gym,Women,9,Blue,166,0,166,2,332,Card,Online,Germany,Medium,4.3,332,0_to_10,332,Premium,0,2018,5,2018-05
ORD101602,07-01-2023,Puma,Model-501,Running,Women,10,White,136,0,136,1,136,Wallet,Retail Store,USA,Medium,3.5,136,0_to_10,136,Mid,0,2023,1,2023-01
ORD101603,23-11-2024,Adidas,Model-300,Gym,Women,9,Blue,92,5,87.4,3,262.2,Cash,Retail Store,USA,Medium,4.3,262.2,0_to_10,262.2,Budget,4.6,2024,11,2024-11
ORD101604,31-12-2022,Reebok,Model-141,Training,Men,10,Red,184,5,174.8,1,174.8,Wallet,Retail Store,UK,High,3.9,174.8,0_to_10,174.8,Premium,9.2,2022,12,2022-12
ORD101605,06-02-2021,ASICS,Model-936,Training,Men,6,Blue,170,10,153,1,153,Card,Online,USA,Medium,3.2,153,0_to_10,153,Premium,17,2021,2,2021-02
ORD101606,20-03-2024,Adidas,Model-170,Gym,Unisex,9,Black,123,0,123,3,369,Card,Online,UK,Low,3.9,369,0_to_10,369,Mid,0,2024,3,2024-03
ORD101607,06-01-2026,New Balance,Model-261,Basketball,Unisex,6,White,164,30,114.8,3,344.4,Bank Transfer,Online,Germany,Low,3.6,344.4,21_to_30,344.4,Mid,49.2,2026,1,2026-01
ORD101608,19-01-2018,Nike,Model-799,Training,Unisex,11,White,108,0,108,3,324,Wallet,Online,Germany,High,3.1,324,0_to_10,324,Mid,0,2018,1,2018-01
ORD101609,06-05-2022,Puma,Model-113,Running,Women,9,Black,121,20,96.8,2,193.6,Wallet,Online,Pakistan,High,3.5,193.6,11_to_20,193.6,Mid,24.2,2022,5,2022-05
ORD101610,26-02-2019,Puma,Model-659,Gym,Unisex,10,Grey,138,5,131.1,4,524.4,Bank Transfer,Retail Store,India,High,4.7,524.4,0_to_10,524.4,Mid,6.9,2019,2,2019-02
ORD101611,10-05-2022,Nike,Model-200,Lifestyle,Unisex,10,Red,110,30,77,2,154,Bank Transfer,Online,UAE,Medium,3.6,154,21_to_30,154,Budget,33,2022,5,2022-05
ORD101612,12-10-2026,ASICS,Model-868,Running,Unisex,10,Blue,69,5,65.55,3,196.65,Bank Transfer,Online,India,Low,4,196.65,0_to_10,196.65,Budget,3.45,2026,10,2026-10
ORD101613,23-06-2023,Adidas,Model-237,Gym,Unisex,6,Black,191,15,162.35,1,162.35,Bank Transfer,Online,UAE,Low,4.9,162.35,11_to_20,162.35,Premium,28.65,2023,6,2023-06
ORD101614,14-06-2024,Reebok,Model-842,Gym,Women,10,Grey,169,0,169,2,338,Bank Transfer,Online,Germany,High,3.7,338,0_to_10,338,Premium,0,2024,6,2024-06
ORD101615,26-12-2023,Nike,Model-612,Running,Unisex,10,Black,143,0,143,1,143,Cash,Retail Store,UAE,High,3.9,143,0_to_10,143,Premium,0,2023,12,2023-12
ORD101616,08-12-2024,Adidas,Model-756,Lifestyle,Men,6,Black,87,20,69.6,3,208.8,Wallet,Online,UK,High,3.2,208.8,11_to_20,208.8,Budget,17.4,2024,12,2024-12
ORD101617,05-07-2025,Adidas,Model-909,Lifestyle,Women,8,White,201,10,180.9,4,723.6,Cash,Retail Store,India,High,4.1,723.6,0_to_10,723.6,Premium,20.1,2025,7,2025-07
ORD101618,13-11-2022,Puma,Model-556,Running,Men,7,Blue,123,0,123,3,369,Card,Online,UAE,Medium,4.6,369,0_to_10,369,Mid,0,2022,11,2022-11
ORD101619,04-08-2018,Reebok,Model-809,Running,Women,11,Blue,118,5,112.1,1,112.1,Card,Online,UK,Low,3.1,112.1,0_to_10,112.1,Mid,5.9,2018,8,2018-08
ORD101620,13-09-2026,Adidas,Model-392,Running,Men,6,White,79,0,79,2,158,Card,Retail Store,USA,Medium,3.5,158,0_to_10,158,Budget,0,2026,9,2026-09
ORD101621,21-03-2022,New Balance,Model-486,Gym,Unisex,6,White,113,5,107.35,1,107.35,Wallet,Online,Pakistan,High,4.6,107.35,0_to_10,107.35,Mid,5.65,2022,3,2022-03
ORD101622,09-03-2018,ASICS,Model-961,Basketball,Unisex,11,Grey,93,10,83.7,2,167.4,Wallet,Online,USA,Medium,3.4,167.4,0_to_10,167.4,Budget,9.3,2018,3,2018-03
ORD101623,11-02-2022,Reebok,Model-643,Gym,Unisex,7,Black,189,30,132.3,2,264.6,Card,Online,India,Medium,3.2,264.6,21_to_30,264.6,Mid,56.7,2022,2,2022-02
ORD101624,05-08-2021,Nike,Model-531,Basketball,Men,7,Blue,60,20,48,4,192,Wallet,Retail Store,Germany,Low,3.2,192,11_to_20,192,Budget,12,2021,8,2021-08
ORD101625,13-07-2023,Nike,Model-429,Lifestyle,Women,11,Red,112,15,95.2,4,380.8,Card,Online,Pakistan,Low,3.7,380.8,11_to_20,380.8,Budget,16.8,2023,7,2023-07
ORD101626,25-07-2019,Adidas,Model-238,Running,Men,10,Blue,206,30,144.2,3,432.6,Card,Retail Store,Pakistan,Low,3.6,432.6,21_to_30,432.6,Premium,61.8,2019,7,2019-07
ORD101627,08-11-2023,Reebok,Model-924,Running,Women,7,White,207,20,165.6,2,331.2,Cash,Retail Store,USA,Low,3.2,331.2,11_to_20,331.2,Premium,41.4,2023,11,2023-11
ORD101628,28-02-2024,Adidas,Model-977,Lifestyle,Unisex,8,Grey,213,30,149.1,1,149.1,Wallet,Online,Pakistan,Low,4.7,149.1,21_to_30,149.1,Premium,63.9,2024,2,2024-02
ORD101629,24-07-2025,Puma,Model-425,Gym,Men,11,Red,127,20,101.6,1,101.6,Wallet,Retail Store,India,Medium,4.7,101.6,11_to_20,101.6,Mid,25.4,2025,7,2025-07
ORD101630,25-08-2018,ASICS,Model-608,Gym,Men,8,Red,170,0,170,3,510,Card,Online,UK,High,3,510,0_to_10,510,Premium,0,2018,8,2018-08
ORD101631,13-01-2023,Adidas,Model-513,Running,Women,6,Red,122,20,97.6,3,292.8,Bank Transfer,Retail Store,UK,Medium,4.8,292.8,11_to_20,292.8,Mid,24.4,2023,1,2023-01
